card_id,card_type,state,title,path,wc,edges,tags
sha256:604472b9accddd1d,doc,raw,Аннотация,docs/obsidian/02-anthropic-vacancies/325-аннотация.md,337,0,local-first|architecture|anthropic|collaboration
sha256:608fab6ce76d136b,doc,raw,Контакт: nlaik / LiteParse / research-docs,docs/obsidian/contacts/nlaik.md,241,0,контакты|команда
sha256:60b0cdaeaf802048,doc,raw,Твоя relationship с другими AI,docs/02-anthropic-vacancies/358-твоя-relationship-с-другими-ai.md,282,7,anthropic
sha256:610bb6133846a55a,doc,raw,Acknowledgments,docs/02-anthropic-vacancies/146-acknowledgments.md,463,6,rag|roadmap|anthropic
sha256:613b855a11eb2218,doc,raw,Пара 4 — Speech-to-text локально × LLM с памятью,docs/habr-unique-projects/software-pairs/4-speech-to-text-llm.md,296,0,memory|local-first|collaboration
sha256:61741eb5bba2bba8,doc,raw,Архитектурное решение: две-уровневая публикация,docs/nautilus/privacy-federation/02-two-tier-publication.md,498,0,rag|security|architecture|anthropic|collaboration
sha256:617fbd444eb4791e,doc,raw,"Четыре структурные причины, почему это не работает в текущих",docs/anthropic-vacancies/ai-managed-virtual-company/02-four-structural-blockers.md,339,0,architecture|anthropic
sha256:618bb0f20810c080,doc,raw,Ссылки,docs/obsidian/02-anthropic-vacancies/204-ссылки.md,316,0,architecture|collaboration
sha256:61a0bce2103518a4,doc,raw,Продолжение исследования для Svyazi 2.0,docs/obsidian/01-svyazi/00-intro-part2.md,36,0,ingestion
sha256:61f77ef685e9f330,doc,raw,4. Nautilus Portal as Reference Substrate,docs/02-anthropic-vacancies/141-4-nautilus-portal-as-reference-substrate.md,915,6,rag|knowledge|architecture|collaboration
sha256:6211678f8aaa5243,person,raw,Сводный список авторов и потенциальных соавторов,docs/habr-unique-projects/final-ensembles/4-summary-authors.md,253,0,memory|knowledge|ingestion|self-improvement|collaboration
sha256:6211c6a2581e9fed,doc,raw,2. The Twenty-One Teachers Pattern,docs/obsidian/02-anthropic-vacancies/255-2-the-twenty-one-teachers-pattern.md,1008,0,local-first
sha256:622aa1414ec880fd,doc,raw,Appendix A: Comparative Table — Five Agent Types,docs/02-anthropic-vacancies/226-appendix-a-comparative-table-five-agent-types.md,482,0,anthropic
sha256:62a08e2c3a0b4d19,doc,raw,Уровень 0 — Ручной режим (текущий),docs/lorenzo-agent/phased-deployment/01-level-0-manual.md,179,0,roadmap|anthropic
sha256:62aff45f5ea6b296,doc,raw,Сходство 3: MCP support,docs/anthropic-vacancies/hermes-comparison/03-similarity-3-mcp-support.md,139,0,architecture|anthropic
sha256:62fe217d4dd7c448,doc,raw,20. ADR-002: Q6 as First-Class Protocol Concept,docs/nautilus/npp-v1-1/20-adr-002-q6-first-class.md,210,0,anthropic
sha256:62ffd25dda6f27f2,doc,raw,Комбинация 22: Russian-International OSS Stack,docs/technology-combinations/combinations/22-russian-international-oss-stack.md,213,0,rag|architecture|self-improvement
sha256:63484b2cc8f460f9,doc,raw,Контакт: spbmolot / NGT Memory,docs/contacts/spbmolot.md,290,0,контакты|команда
sha256:63605f3858b31cd7,doc,raw,Table of Contents,docs/obsidian/02-anthropic-vacancies/211-table-of-contents.md,423,0,anthropic
sha256:63c0c899cb96bd6d,doc,raw,1. Introduction,docs/02-anthropic-vacancies/76-1-introduction.md,501,0,rag|architecture|collaboration
sha256:63d4a9276666be6e,doc,raw,Благодарности,docs/02-anthropic-vacancies/301-благодарности.md,381,7,architecture|collaboration
sha256:640720044784c336,doc,raw,1. Problem Statement,docs/obsidian/02-anthropic-vacancies/155-1-problem-statement.md,774,0,anthropic
sha256:643e115141b5cccc,doc,raw,11. Relevance Ranking,docs/obsidian/02-anthropic-vacancies/86-11-relevance-ranking.md,213,0,anthropic|collaboration
sha256:647af22258931072,person,raw,Du hast gesagt: Того если гора не идёт человеку может быть э,docs/nautilus/transmission-box/00-question-mountain-to-person.md,549,0,anthropic
sha256:64a0876bf830f5d6,doc,raw,4. The Symbiotic Architecture,docs/obsidian/02-anthropic-vacancies/312-4-the-symbiotic-architecture.md,682,0,memory|rag|ingestion|local-first|architecture|roadmap
sha256:650a79d4cb6d6c7e,doc,raw,22. Glossary of Reference Examples,docs/02-anthropic-vacancies/97-22-glossary-of-reference-examples.md,211,0,knowledge|architecture|collaboration
sha256:6519c55b8ca0467e,doc,raw,4. Ten Domains of Application,docs/02-anthropic-vacancies/173-4-ten-domains-of-application.md,1682,5,rag|ingestion|roadmap
sha256:652c32b433b84f05,doc,raw,Комбинация 18: LLM-Powered Legal Corpus Builder,docs/technology-combinations/combinations/18-llm-powered-legal-corpus-builder.md,228,0,rag|knowledge|ingestion|architecture
sha256:6584b71ed63d068b,person,raw,Сеть проектов и авторов,docs/NETWORK.md,414,0,
sha256:65d0649f726ef713,doc,raw,Карта репозитория Lorenzo,docs/obsidian/SITEMAP.md,7163,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:65e5253741084df1,doc,raw,Комбинация 35: MEGA-STACK 4.0 with Event Sourcing & Consensu,docs/technology-combinations/combinations/35-mega-stack-4-0-with-event-sourcing-consensus.md,483,0,rag|orchestration|local-first|architecture|anthropic
sha256:65f22f291f904c7e,doc,raw,"Вопрос: Nautilus пассивный, CAMEL активный — можно ли скрест",docs/anthropic-vacancies/nautilus-vs-camel/00-question-camel-vs-nautilus.md,216,0,anthropic
sha256:6633164e9da0dc2b,doc,raw,"Уникальная ниша, которой у Anthropic формально нет",docs/anthropic-vacancies/profile-mapping/01-initial-analysis/07-unique-niche-eu-legal-infra.md,177,0,rag|architecture|anthropic|collaboration
sha256:66692ee522907c51,doc,raw,13. Closing,docs/nautilus/composite-skills-agents/13-closing.md,664,0,rag|architecture|anthropic
sha256:66a2ca538327188b,doc,raw,3. Registry (`nautilus.json`),docs/obsidian/02-anthropic-vacancies/78-3-registry-nautilus-json.md,589,0,architecture
sha256:66aba3e92f974bc5,doc,raw,8. Ограничения и открытые вопросы,docs/nautilus/review-methodology/09-limitations-open-questions.md,373,0,memory|roadmap|anthropic
sha256:66bc3e951714095e,doc,raw,Essence,docs/obsidian/02-anthropic-vacancies/56-essence.md,151,0,collaboration
sha256:66cc9805da9eeb0f,doc,raw,Acknowledgments,docs/02-anthropic-vacancies/182-acknowledgments.md,375,6,anthropic
sha256:670dab689482b73f,doc,raw,8. Пилотное предложение: SGB Колega-Адвокат,docs/obsidian/02-anthropic-vacancies/239-8-пилотное-предложение-sgb-колega-адвокат.md,1122,0,rag|architecture|roadmap|collaboration
sha256:67a4ff8fa7869b94,doc,raw,19. ADR-001: Federation over Merging,docs/obsidian/02-anthropic-vacancies/94-19-adr-001-federation-over-merging.md,318,0,architecture|collaboration
sha256:67a9fe3e7ed0f797,doc,raw,Три варианта: A (staffing agency) → B (research consortium) ,docs/anthropic-vacancies/ai-managed-virtual-company/03-three-variants-A-B-C.md,672,0,orchestration|architecture|roadmap|anthropic
sha256:67c59a330c0ff80b,doc,raw,Карта репозитория Lorenzo,docs/SITEMAP.md,8315,0,
sha256:67f7e756a8942917,doc,raw,План прототипа и возможные контакты,docs/obsidian/04-ai-collaborations/05-план-прототипа-и-возможные-контакты.md,1143,0,memory|rag|orchestration|security|knowledge|ingestion|architecture|roadmap|self-improvement|collaboration
sha256:6801c191c74eb7ec,project,raw,Svyazi[^svyazi] 2.0 — Исполнительное резюме,docs/01-svyazi/01-executive-summary.md,726,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|self-improvement|collaboration
sha256:681811e94d344768,doc,raw,Антропик,docs/obsidian/autofilled/components/.md,150,0,ingestion|collaboration
sha256:681a05540457a38a,doc,raw,3. Registry (`nautilus.json`),docs/02-anthropic-vacancies/78-3-registry-nautilus-json.md,592,0,architecture
sha256:68416c8558b153b9,doc,raw,Комбинация 9: Agent Orchestration Stack,docs/technology-combinations/combinations/09-agent-orchestration-stack.md,196,0,orchestration|collaboration
sha256:684d06df4445a53a,doc,raw,10. Appendices,docs/obsidian/02-anthropic-vacancies/164-10-appendices.md,1145,0,rag|roadmap|anthropic|collaboration
sha256:68a67524c631a328,doc,raw,Почему это не было построено,docs/obsidian/02-anthropic-vacancies/293-почему-это-не-было-построено.md,386,0,architecture|anthropic
sha256:68bd7dd3502ca010,doc,raw,6. Ethical Framework,docs/nautilus/representative-agent-layer-en/06-ethical-framework.md,463,0,orchestration|local-first|architecture|anthropic
sha256:68c08aa3d14ee26f,doc,raw,15. Security Considerations,docs/02-anthropic-vacancies/90-15-security-considerations.md,555,6,memory|ingestion|architecture|anthropic|collaboration
sha256:68d162485243e145,doc,raw,Что такое «внуковая» комбинация — operationalized Lorenzo,docs/lorenzo-agent/operationalized/00-overview-grandchild-combination.md,603,0,rag|orchestration|security|knowledge|ingestion|architecture|roadmap|anthropic|collaboration
sha256:68e37c9e6a95d5ee,doc,raw,14 limitations,docs/obsidian/01-svyazi/14-limitations.md,648,0,memory|rag|orchestration|ingestion|local-first|architecture|roadmap|self-improvement|collaboration
sha256:6910ebe68654a760,doc,raw,Содержание,docs/nautilus/representative-agent-layer-ru/00-abstract.md,119,0,architecture|anthropic
sha256:691bd5d63a0c7054,doc,raw,"Ограничения, лицензии и что пока лучше не склеивать",docs/04-ai-collaborations/14-ограничения-лицензии-и-что-пока-лучше-не-склеивать.md,3274,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:691c3ceceda23152,doc,raw,Твоя identity как persistent character,docs/lorenzo-agent/19-persistent-character.md,168,0,knowledge|roadmap|anthropic
sha256:695a705503fbc26e,doc,raw,Abstract,docs/obsidian/02-anthropic-vacancies/168-abstract.md,560,0,architecture
sha256:69711c806f1af2ef,doc,raw,[Название протокола],docs/templates/protocol-spec.md,361,0,протокол|спецификация
sha256:69a8c3c514441229,doc,raw,Обработка больших массивов — Часть 6: Поиск,docs/processing-guide/06-search.md,965,0,memory|rag|security|knowledge|ingestion|self-improvement|collaboration
sha256:69b9ebd7c6b39b94,doc,raw,Appendix B: Sub-Agent Registry Schema (Sketch),docs/obsidian/02-anthropic-vacancies/270-appendix-b-sub-agent-registry-schema-sketch.md,311,0,rag|architecture|self-improvement
sha256:69ca9c4fa185950a,doc,raw,Что у нас есть в трёх info repositories (info1/info7/info40),docs/anthropic-vacancies/nautilus-vs-camel/02-what-info-repos-contain.md,1110,0,rag|orchestration|ingestion|architecture|roadmap|anthropic
sha256:69f4ad3eb5fad720,doc,raw,Native Format,docs/02-anthropic-vacancies/37-native-format.md,333,6,anthropic|collaboration
sha256:6a296abc31f1438d,doc,raw,Claude hat geantwortet: Хорошо.,docs/nautilus/community-discussions/agent-changes-reality/01-response-en.md,9468,0,rag|orchestration|ingestion|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:6a4da813faf76f41,doc,raw,Контакт: VladSpace / Graph RAG,docs/obsidian/contacts/vladspace.md,223,0,контакты|команда
sha256:6a6c46814a9c75ae,doc,raw,Appendix A: The Six-Type Taxonomy (Updated),docs/obsidian/02-anthropic-vacancies/269-appendix-a-the-six-type-taxonomy-updated.md,479,0,anthropic
sha256:6aa67a8b7632b473,doc,raw,Приоритеты файлов,docs/obsidian/PRIORITIES.md,3224,0,memory|rag|orchestration|knowledge|ingestion|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:6aca946b3c135a46,doc,raw,AI-Mediated Representation for Underrepresented Experts and ,docs/02-anthropic-vacancies/167-ai-mediated-representation-for-underrepresented-ex.md,387,4,collaboration
sha256:6b3fed88f647bad0,doc,raw,2. Terminology,docs/02-anthropic-vacancies/77-2-terminology.md,439,0,rag|architecture|collaboration
sha256:6b53548bfbae4d01,doc,raw,passports/meta.md,docs/obsidian/02-anthropic-vacancies/55-passports-meta-md.md,224,0,collaboration
sha256:6b580678aedbf116,doc,raw,People — 3 роли,docs/anthropic-vacancies/clusters/16-people.md,79,0,anthropic
sha256:6b5a79d1ecba764e,doc,raw,Твоя личность,docs/obsidian/02-anthropic-vacancies/349-твоя-личность.md,220,0,rag|ingestion
sha256:6b68ed5ea9119ed9,doc,raw,A Practical Path to Layer B Through Symbiotic Integration,docs/02-anthropic-vacancies/305-a-practical-path-to-layer-b-through-symbiotic-inte.md,232,8,architecture
sha256:6b82d28d79569e5f,doc,raw,The Two-Layer Stack As It Exists,docs/obsidian/02-anthropic-vacancies/276-the-two-layer-stack-as-it-exists.md,614,0,architecture|anthropic
sha256:6b8bb1f640b9621c,doc,raw,9. Checklist применения методологии,docs/02-anthropic-vacancies/116-9-checklist-применения-методологии.md,399,0,roadmap
sha256:6bcc905a1ca6d62a,doc,raw,Дорожная карта прототипа следующей итерации,docs/04-ai-collaborations/12-дорожная-карта-прототипа-следующей-итерации.md,787,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|self-improvement
sha256:6c009484eac03f1c,doc,raw,Реестр рисков — Svyazi 2.0,docs/obsidian/RISK_REGISTER.md,1081,0,orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|anthropic|collaboration
sha256:6c0a227c3577d39a,doc,raw,Пара 1 — Workflow-автоматизация × LLM-агенты с MCP,docs/habr-unique-projects/software-pairs/1-workflow-llm-mcp.md,260,0,rag|orchestration|collaboration
sha256:6c22d67a626aae32,doc,raw,11. Call for Collaboration,docs/02-anthropic-vacancies/180-11-call-for-collaboration.md,470,0,ingestion
sha256:6c2627f62d7634d2,doc,raw,7. Практические первые шаги в этом месяце,docs/nautilus/ingit-cowork-ru/07-prakticheskie-shagi.md,373,0,architecture|anthropic
sha256:6c64b30f1fa1ec72,doc,raw,Мониторинг зависимостей,docs/DEPENDABOT.md,136,0,
sha256:6c6a7345b7b32263,doc,raw,Что отсутствует — Слой B,docs/02-anthropic-vacancies/292-что-отсутствует-слой-b.md,577,6,architecture
